slang,formal,In-dictionary,context,category1,,
"pengen,pengin,1,""? Masih ketergantungan dgn perawatan kecantikan yg saat ini kamu pakai, pengen lepas tapi takut kusam dan rusak, Cek IG kita yuk kakIG@FARMASIHERBAL Pin : D049B167 Wa : 081321297275 LINE : @qcl5848n beralih ke Herbal Alami, tanpa efek samping, tidak ketergantungan ? bebas jerawat, komedo, flek hitam, putih seluruh tubuh. TERBUKTI !!! ? Halal MUI dijamin AMAN, ada BPOM.(HARGA PROMO+FREE ONGKIR SELURUH INDONESIA)"",modifikasi vokal,0,0;;",,,,,,
"makasih,terima kasih,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.@krisdayantilemos"",akronim,0,0;;",,,,,,
"udah,sudah,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.@krisdayantilemos"",zeroisasi,0,0;;",,,,,,
"rekomendasiin,merekomendasikan,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.@krisdayantilemos"",afiksasi,0,0;;",,,,,,
"bener,benar,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.@krisdayantilemos"",modifikasi vokal,0,0;;",,,,,,
"pake,pakai,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.@krisdayantilemos"",monoftongisasi,0,0;;",,,,,,
"ga,enggak,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.@krisdayantilemos"",abreviasi,zeroisasi,0;;",,,,,,
"makasih,terima kasih,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.@krisdayantilemos"",akronim,0,0;;",,,,,,
"ka,kak,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.  @krisdayantilemos"",zeroisasi,0,0;;",,,,,,
"ka,kak,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.  @krisdayantilemos"",zeroisasi,0,0;;",,,,,,
"makasih,terima kasih,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.  @krisdayantilemos"",akronim,0,0;;",,,,,,
"udah,sudah,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.  @krisdayantilemos"",zeroisasi,0,0;;",,,,,,
"rekomendasiin,merekomendasikan,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.  @krisdayantilemos"",afiksasi,0,0;;",,,,,,
"bener,benar,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.  @krisdayantilemos"",modifikasi vokal,0,0;;",,,,,,
"ka,kak,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.  @krisdayantilemos"",zeroisasi,0,0;;",,,,,,
"ga,enggak,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.  @krisdayantilemos"",abreviasi,zeroisasi,0;;",,,,,,
"makasih,terima kasih,1,""Ka , makasih ya udah rekomendasiin alat pembesar payudara di@DR.INTAN_CONSULTANHERBAL1 ternyata bener, dalam 1 minggu payudara ku jadi terlihat besar dan kencang ka setelah pake alat MHCA, aku jadi ga minder lagi deh sekarang, makasih ka.  @krisdayantilemos"",akronim,0,0;;",,,,,,
q,ku,1,YANG MAU PENGHASILAN RATUSAN RIBU HINGGA JUTAAN TIAP HARINYA CEK IG Q YA KK...,homofon,,
kk,kakak,1,YANG MAU PENGHASILAN RATUSAN RIBU HINGGA JUTAAN TIAP HARINYA CEK IG Q YA KK...,abreviasi,,
"bosaan,bosan,1,""FOLLOW IG@DR.BEAUTYBREAST """" BOSAAN DENGAN PENAMPILAN PAYUDARA KAMU YANG  KECIL DAN KURANG MENARIK, UDAH PAKE OBAT DAN ALAT KEMANA MANA GAK ADA PERUBAHAN.. YUUKK SISTA CEK IG KITAAA@DR.BEAUTYBREAST  PIN 5E8CA768."",elongasi,0,0;;",,,,,,
"udah,sudah,1,""FOLLOW IG@DR.BEAUTYBREAST """" BOSAAN DENGAN PENAMPILAN PAYUDARA KAMU YANG  KECIL DAN KURANG MENARIK, UDAH PAKE OBAT DAN ALAT KEMANA MANA GAK ADA PERUBAHAN.. YUUKK SISTA CEK IG KITAAA@DR.BEAUTYBREAST  PIN 5E8CA768."",zeroisasi,0,0;;",,,,,,
"pake,pakai,1,""FOLLOW IG@DR.BEAUTYBREAST """" BOSAAN DENGAN PENAMPILAN PAYUDARA KAMU YANG  KECIL DAN KURANG MENARIK, UDAH PAKE OBAT DAN ALAT KEMANA MANA GAK ADA PERUBAHAN.. YUUKK SISTA CEK IG KITAAA@DR.BEAUTYBREAST  PIN 5E8CA768."",monoftongisasi,0,0;;",,,,,,
"gak,enggak,1,""FOLLOW IG@DR.BEAUTYBREAST """" BOSAAN DENGAN PENAMPILAN PAYUDARA KAMU YANG  KECIL DAN KURANG MENARIK, UDAH PAKE OBAT DAN ALAT KEMANA MANA GAK ADA PERUBAHAN.. YUUKK SISTA CEK IG KITAAA@DR.BEAUTYBREAST  PIN 5E8CA768."",zeroisasi,0,0;;",,,,,,
"yuukk,yuk,1,""FOLLOW IG@DR.BEAUTYBREAST """" BOSAAN DENGAN PENAMPILAN PAYUDARA KAMU YANG  KECIL DAN KURANG MENARIK, UDAH PAKE OBAT DAN ALAT KEMANA MANA GAK ADA PERUBAHAN.. YUUKK SISTA CEK IG KITAAA@DR.BEAUTYBREAST  PIN 5E8CA768."",elongasi,0,0;;",,,,,,
"kitaaa,kita,1,""FOLLOW IG@DR.BEAUTYBREAST """" BOSAAN DENGAN PENAMPILAN PAYUDARA KAMU YANG  KECIL DAN KURANG MENARIK, UDAH PAKE OBAT DAN ALAT KEMANA MANA GAK ADA PERUBAHAN.. YUUKK SISTA CEK IG KITAAA@DR.BEAUTYBREAST  PIN 5E8CA768."",elongasi,0,0;;",,,,,,
knp,kenapa,1,Loh?knp cha?kita sambung di path yoo..sek biso ra?@ichabilal,abreviasi,,
yoo,ya,1,Loh?knp cha?kita sambung di path yoo..sek biso ra?@ichabilal,modifikasi vokal,,
"ak,aku,1,""@deibaslam bbm bae, ak wes cerito mbek ade"",abreviasi,0,0;;",,,,,,
"murmer,murah meriah,1,""Pasmina murmer,keren bgt...."",akronim,0,0;;",,,,,,
"bgt,banget,1,""Pasmina murmer,keren bgt...."",abreviasi,0,0;;",,,,,,
hy,hai,1,Hy kami Distributor Resmi Senegence Indonesia. Lipstick Tahan Lama Tahan Luntur hingga 18 jam. TANPA SULAM bibir. Banyak teman2 artist pake lho cek aja testinya di IG kami yaa tq,subtitusi,,
teman2,teman-teman,0,Hy kami Distributor Resmi Senegence Indonesia. Lipstick Tahan Lama Tahan Luntur hingga 18 jam. TANPA SULAM bibir. Banyak teman2 artist pake lho cek aja testinya di IG kami yaa tq,reduplikasi,,
pake,pakai,1,Hy kami Distributor Resmi Senegence Indonesia. Lipstick Tahan Lama Tahan Luntur hingga 18 jam. TANPA SULAM bibir. Banyak teman2 artist pake lho cek aja testinya di IG kami yaa tq,monoftongisasi,,
aja,saja,1,Hy kami Distributor Resmi Senegence Indonesia. Lipstick Tahan Lama Tahan Luntur hingga 18 jam. TANPA SULAM bibir. Banyak teman2 artist pake lho cek aja testinya di IG kami yaa tq,zeroisasi,,
testinya,testimoninya,0,Hy kami Distributor Resmi Senegence Indonesia. Lipstick Tahan Lama Tahan Luntur hingga 18 jam. TANPA SULAM bibir. Banyak teman2 artist pake lho cek aja testinya di IG kami yaa tq,abreviasi,,
yaa,ya,1,Hy kami Distributor Resmi Senegence Indonesia. Lipstick Tahan Lama Tahan Luntur hingga 18 jam. TANPA SULAM bibir. Banyak teman2 artist pake lho cek aja testinya di IG kami yaa tq,elongasi,,
yg,yang,1,Harusnya berubah menjadi yg lbh baik...,abreviasi,,
lbh,lebih,1,Harusnya berubah menjadi yg lbh baik...,abreviasi,,
jd,jadi,1,.harusnya malah jd lebih baik bukan malah kaya orang depresi akut,abreviasi,,
"mengirusi,mengurusi,1,""Nasehat kok dibilang mengirusi khdpn orang lain, kadang kalo hati sudah mengeras susah untuk mendapat hal baik #miris"",salah ketik,0,0;;",,,,,,
"khdpn,kehidupan,1,""Nasehat kok dibilang mengirusi khdpn orang lain, kadang kalo hati sudah mengeras susah untuk mendapat hal baik #miris"",abreviasi,0,0;;",,,,,,
"yg,yang,1,""Nasehat itu mendoakan dan memberi tau yg baik, bukan menghakimi"",abreviasi,0,0;;",,,,,,
"keliatan,kelihatan,1,""Marshanda tuh keliatan bgt wataknya, keras gk mau ngalah, ngelawan sm mamanya.."",zeroisasi,0,0;;",,,,,,
"bgt,banget,1,""Marshanda tuh keliatan bgt wataknya, keras gk mau ngalah, ngelawan sm mamanya.."",abreviasi,0,0;;",,,,,,
"gk,enggak,1,""Marshanda tuh keliatan bgt wataknya, keras gk mau ngalah, ngelawan sm mamanya.."",abreviasi,0,0;;",,,,,,
"ngalah,mengalah,1,""Marshanda tuh keliatan bgt wataknya, keras gk mau ngalah, ngelawan sm mamanya.."",afiksasi,0,0;;",,,,,,
"ngelawan,melawan,1,""Marshanda tuh keliatan bgt wataknya, keras gk mau ngalah, ngelawan sm mamanya.."",afiksasi,0,0;;",,,,,,
"sm,sama,1,""Marshanda tuh keliatan bgt wataknya, keras gk mau ngalah, ngelawan sm mamanya.."",abreviasi,0,0;;",,,,,,
betuuuuulllllllllllllllll,betul,1,@inrive_store betuuuuulllllllllllllllll,elongasi,,
yg,yang,1,ini nih yg di bilang motivator ?? motivator kok begini sih -____- banyak2 istighfar mba caca .. minta ampun sama allah swt ..,abreviasi,,
banyak2,banyak-banyak,1,ini nih yg di bilang motivator ?? motivator kok begini sih -____- banyak2 istighfar mba caca .. minta ampun sama allah swt ..,reduplikasi,,
mba,mbak,1,ini nih yg di bilang motivator ?? motivator kok begini sih -____- banyak2 istighfar mba caca .. minta ampun sama allah swt ..,zeroisasi,,
bisax,bisanya,0,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,word-value letter,,
cmn,cuman,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,abreviasi,,
nyerocos,mencerocos,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,afiksasi,,
aja,saja,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,zeroisasi,,
emang,memang,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,zeroisasi,,
uda,sudah,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,zeroisasi,,
bener,benar,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,modifikasi vokal,,
ngapain,mengapai,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,afiksasi,,
klo,kalo,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,zeroisasi,,
cmn,cuman,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,abreviasi,,
mw,mau,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,homofon,,
ngatain,mengatai,1,Lo semua bisax cmn nyerocos aja emang hidup lo uda pada bener apa ngapain ngefollow marshanda klo kalian cmn mw ngatain marshanda kampungan amat,afiksasi,,
yg,yang,1,Siapa sih yg kampung sebenernya. Ada yg punya kaca ga? Haha please,abreviasi,,
sebenernya,sebenarnya,1,Siapa sih yg kampung sebenernya. Ada yg punya kaca ga? Haha please,modifikasi vokal,,
yg,yang,1,Siapa sih yg kampung sebenernya. Ada yg punya kaca ga? Haha please,abreviasi,,
ga,enggak,1,Siapa sih yg kampung sebenernya. Ada yg punya kaca ga? Haha please,abreviasi,,
"tp,tapi,1,""Cha"""" perlu banyak diingatkan...tp dgn klmbutan,cha jgn salah jalan cha gw pgn lo yg dlu"",abreviasi,0,0;;",,,,,,
"dgn,dengan,1,""Cha"""" perlu banyak diingatkan...tp dgn klmbutan,cha jgn salah jalan cha gw pgn lo yg dlu"",abreviasi,0,0;;",,,,,,
"klmbutan,kelembutan,1,""Cha"""" perlu banyak diingatkan...tp dgn klmbutan,cha jgn salah jalan cha gw pgn lo yg dlu"",abreviasi,0,0;;",,,,,,
"jgn,jangan,1,""Cha"""" perlu banyak diingatkan...tp dgn klmbutan,cha jgn salah jalan cha gw pgn lo yg dlu"",abreviasi,0,0;;",,,,,,
"gw,gue,1,""Cha"""" perlu banyak diingatkan...tp dgn klmbutan,cha jgn salah jalan cha gw pgn lo yg dlu"",homofon,abreviasi,0;;",,,,,,
"pgn,pengin,1,""Cha"""" perlu banyak diingatkan...tp dgn klmbutan,cha jgn salah jalan cha gw pgn lo yg dlu"",abreviasi,0,0;;",,,,,,
"yg,yang,1,""Cha"""" perlu banyak diingatkan...tp dgn klmbutan,cha jgn salah jalan cha gw pgn lo yg dlu"",abreviasi,0,0;;",,,,,,
"dlu,dulu,1,""Cha"""" perlu banyak diingatkan...tp dgn klmbutan,cha jgn salah jalan cha gw pgn lo yg dlu"",abreviasi,0,0;;",,,,,,
aja,saja,1,Di ruqiyah aja,zeroisasi,,
uda,sudah,1,Uda celotehya...seburuk2 ya marshanda psti dy akan kembali sperti dlu ini pengaruh rumah tanggayajdi dy seperti ini...,zeroisasi,,
seburuk2,seburuk-buruk,0,Uda celotehya...seburuk2 ya marshanda psti dy akan kembali sperti dlu ini pengaruh rumah tanggayajdi dy seperti ini...,reduplikasi,,
psti,pasti,1,Uda celotehya...seburuk2 ya marshanda psti dy akan kembali sperti dlu ini pengaruh rumah tanggayajdi dy seperti ini...,abreviasi,,
dy,dia,1,Uda celotehya...seburuk2 ya marshanda psti dy akan kembali sperti dlu ini pengaruh rumah tanggayajdi dy seperti ini...,homofon,,
sperti,seperti,1,Uda celotehya...seburuk2 ya marshanda psti dy akan kembali sperti dlu ini pengaruh rumah tanggayajdi dy seperti ini...,zeroisasi,,
dlu,dulu,1,Uda celotehya...seburuk2 ya marshanda psti dy akan kembali sperti dlu ini pengaruh rumah tanggayajdi dy seperti ini...,abreviasi,,
dy,dia,1,Uda celotehya...seburuk2 ya marshanda psti dy akan kembali sperti dlu ini pengaruh rumah tanggayajdi dy seperti ini...,homofon,,
ngurusin,mengurusi,1,Setuju daripada suka ngurusin orang kalo nda suka lebih baik ngurusin diri sendiri!!!,afiksasi,,
nda,indak,1,Setuju daripada suka ngurusin orang kalo nda suka lebih baik ngurusin diri sendiri!!!,zeroisasi,,
ngurusin,mengurusi,1,Setuju daripada suka ngurusin orang kalo nda suka lebih baik ngurusin diri sendiri!!!,afiksasi,,
sampe,sampai,1,Penting banget sampe caption ke gue? Haha alay @mysielo,monoftongisasi,,
"msh,masih,1,""Msh mending diingetin sesama manusia. Ntar kalo udah ALLAH yg ngingetin, NGERIIIIII."",abreviasi,0,0;;",,,,,,
"diingetin,diingatkan,0,""Msh mending diingetin sesama manusia. Ntar kalo udah ALLAH yg ngingetin, NGERIIIIII."",afiksasi,0,0;;",,,,,,
"ntar,entar,1,""Msh mending diingetin sesama manusia. Ntar kalo udah ALLAH yg ngingetin, NGERIIIIII."",zeroisasi,0,0;;",,,,,,
"udah,sudah,1,""Msh mending diingetin sesama manusia. Ntar kalo udah ALLAH yg ngingetin, NGERIIIIII."",zeroisasi,0,0;;",,,,,,
"yg,yang,1,""Msh mending diingetin sesama manusia. Ntar kalo udah ALLAH yg ngingetin, NGERIIIIII."",abreviasi,0,0;;",,,,,,
"ngingetin,mengingatkan,1,""Msh mending diingetin sesama manusia. Ntar kalo udah ALLAH yg ngingetin, NGERIIIIII."",afiksasi,modifikasi vokal,0;;",,,,,,
"ngeriiiiii,ngeri,1,""Msh mending diingetin sesama manusia. Ntar kalo udah ALLAH yg ngingetin, NGERIIIIII."",elongasi,0,0;;",,,,,,
ma,sama,1,Setuju ma commentnya @ririzaloebis ? Baca nich Bu @marshanda99 buat bekal sienna juga loh ?,zeroisasi,,
nich,nih,1,Setuju ma commentnya @ririzaloebis ? Baca nich Bu @marshanda99 buat bekal sienna juga loh ?,anaptiksis,,
"ngingetin,mengingatkan,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",afiksasi,modifikasi vokal,0;;",,,,,,
"akhlah,akhlak,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",salah ketik,0,0;;",,,,,,
"aja,saja,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",zeroisasi,0,0;;",,,,,,
"klo,kalo,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",zeroisasi,0,0;;",,,,,,
"org,orang,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",abreviasi,0,0;;",,,,,,
"yg,yang,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",abreviasi,0,0;;",,,,,,
"blg,bilang,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",abreviasi,0,0;;",,,,,,
"ngapain,mengapai,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",afiksasi,0,0;;",,,,,,
"ngurusin,mengurusi,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",afiksasi,0,0;;",,,,,,
"org,orang,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",abreviasi,0,0;;",,,,,,
"ntar,entar,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",zeroisasi,0,0;;",,,,,,
"elo2,lo-lo,0,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",anaptiksis,reduplikasi,0;;",,,,,,
"yg,yang,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",abreviasi,0,0;;",,,,,,
"mandiin,memandikan,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",afiksasi,0,0;;",,,,,,
"yg,yang,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",abreviasi,0,0;;",,,,,,
"nguburin,menguburkan,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",afiksasi,0,0;;",,,,,,
"emg,memang,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",abreviasi,0,0;;",,,,,,
"ngurus,mengurus,1,""@bunda_ayyie kita ngingetin bukan berarti kita sok suci, sok bijaksana. Itulah akhlah muslimah, saling mengingatkan, saling menasihati. Aneh aja klo ada org yg blg ngapain ngurusin org?! Lah ntar elo2 pada pas meninggal sapa yg mandiin? Sapa yg nguburin? Emg bisa ngurus diri sendiri?"",afiksasi,0,0;;",,,,,,
subhannallah,subhanallah,0,Subhannallah ? bener banget mb @ririzaloebis? kl ada yg gk bisa ngebedain antara nasehat dan ngurusin orang ya susah juga sih mb Hehehe.... sesama muslimah memang lebih baik mengingatkan sebelum semuanya terlambat dan menyesal diakhir cerita ?,elongasi,,
mb,mbak,1,Subhannallah ? bener banget mb @ririzaloebis? kl ada yg gk bisa ngebedain antara nasehat dan ngurusin orang ya susah juga sih mb Hehehe.... sesama muslimah memang lebih baik mengingatkan sebelum semuanya terlambat dan menyesal diakhir cerita ?,abreviasi,,
kl,kalo,1,Subhannallah ? bener banget mb @ririzaloebis? kl ada yg gk bisa ngebedain antara nasehat dan ngurusin orang ya susah juga sih mb Hehehe.... sesama muslimah memang lebih baik mengingatkan sebelum semuanya terlambat dan menyesal diakhir cerita ?,abreviasi,,
yg,yang,1,Subhannallah ? bener banget mb @ririzaloebis? kl ada yg gk bisa ngebedain antara nasehat dan ngurusin orang ya susah juga sih mb Hehehe.... sesama muslimah memang lebih baik mengingatkan sebelum semuanya terlambat dan menyesal diakhir cerita ?,abreviasi,,
gk,enggak,1,Subhannallah ? bener banget mb @ririzaloebis? kl ada yg gk bisa ngebedain antara nasehat dan ngurusin orang ya susah juga sih mb Hehehe.... sesama muslimah memang lebih baik mengingatkan sebelum semuanya terlambat dan menyesal diakhir cerita ?,abreviasi,,
ngebedain,membedakan,1,Subhannallah ? bener banget mb @ririzaloebis? kl ada yg gk bisa ngebedain antara nasehat dan ngurusin orang ya susah juga sih mb Hehehe.... sesama muslimah memang lebih baik mengingatkan sebelum semuanya terlambat dan menyesal diakhir cerita ?,afiksasi,,
